created_at,text,category
14/02/2023 00:14,hasil studi bank dunia prediksi resesi landa dunia yang picu naik suku bunga bank sentral seluruh dunia,0
14/02/2023 01:06,lolos dari resesi ekonomi jepang tumbuh persen kuartal iv,1
14/02/2023 02:40,bukti kabinet luar biasa hasil tangan pandemi no baik dunia pulih ekonomi relatif cepat tengah ancam resesi dunia jokowi,1
14/02/2023 05:48,isu resesi phk jadi paling takut orang indonesia kondisi ekonomi yang buruk khawatir orang hilang kerja nya jadi ancam besar tahun,0
14/02/2023 10:19,tengah ancam resesi global ekonomi indonesia jalan baik indonesia mulai pulih ee karena dukung masyarakat apbn jadi instrumen hadap bagai ancam,1
14/02/2023 10:59,as tetap optimistis ekonomi meski ekonomi global ancam resesi,1
14/02/2023 11:13,ngutang ngutang ngutang gimana gga resesi ekonomi indonesia sebentar ganti presiden yg zalim,0
14/02/2023 11:22,duh resesi global bikin target terima bea cukai turun,0
14/02/2023 14:58,jokowi gembira tidak resesi seks tapi ancam resesi ekonomi depan mata,1
14/02/2023 20:01,banyak bangkrut resesi ekonomi banyak kena phk tempat usaha banyak bangkrut rumah mewah jual masih lancar utang negara negara orang,0
14/02/2023 22:12,as eropa bakal resesi tumbuh ekonomi global proyeksi lambat,0
15/02/2023 03:07,amro kira ekonomi indonesia tumbuh besar persen indonesia pasti tidak resesi,1
11/02/2023 23:32,ekonomi hijau selamat bangsa dari jurang resesi,1
12/02/2023 02:59,ekonomi indonesia kuat tengah resesi global,1
12/02/2023 03:28,berita buruk ini dunia pertama resesi ekonomi global seperti bakal jadi,0
12/02/2023 08:31,jangan takut resesi ekonomi global siap diri dengan tips rencana uang ikut,1
12/02/2023 10:59,yang sampai belum ekonomi indonesia tumbuh kuat panjang ekonomi tumbuh dorong ekspor konsumsi rumah tangga dar awal kata resiko indonesia masuk resesi kecil probabilitas,1
12/02/2023 12:54,februari rupa pukul telak ekonomi hindia belanda mana puncak parah resesi ekonomi jadi korban rata semua kalang dari jabat kaya pungusaha tani banyak jatuh miskin nasib jelata makin kapar,0
12/02/2023 19:17,resesi ekonomi banyak orang kaya jual rumah butuh hidup bayar hutang,0
13/02/2023 01:59,aa kuat awal coba tetap kuat tahan tengah gempur resesi ekonomi,1
13/02/2023 02:15,ekonomi indonesia tetap stabil berkat jokowi dari dampak resesi global,1
13/02/2023 04:45,sebab ekonomi indonesia tetap kuat meski badai resesi makin besar,1
13/02/2023 09:12,jumlah negara dunia masuk jurang resesi akibat sulit gera ekonomi,0
13/02/2023 09:12,foresight intelejen dunia gambar tahun rupa tahun hantu ancam resesi inflasi pengaruh tumbuh ekonomi milik dampak besar hidup masyarakat lewat,0
14/02/2023 00:14,hasil studi bank dunia prediksi resesi landa dunia yang picu naik suku bunga bank sentral seluruh dunia,0
14/02/2023 01:06,lolos dari resesi ekonomi jepang tumbuh persen kuartal iv,1
14/02/2023 02:40,bukti kabinet luar biasa hasil tangan pandemi no baik dunia pulih ekonomi relatif cepat tengah ancam resesi dunia jokowi,1
14/02/2023 10:19,tengah ancam resesi global ekonomi indonesia jalan baik indonesia mulai pulih,1
14/02/2023 10:59,as tetap optimistis ekonomi meski ekonomi global ancam resesi,1
14/02/2023 11:13,ngutang ngutang ngutang gimana gga resesi ekonomi indonesia sebentar ganti presiden yg zalim,0
14/02/2023 11:22,duh resesi global bikin target terima bea cukai turun,0
14/02/2023 13:04,jokowi ancam resesi ekonomi depan mata,0
14/02/2023 20:01,banyak bangkrut resesi ekonomi banyak kena phk tempat usaha banyak bangkrut rumah mewah jual masih lancar utang negara negara orang,0
14/02/2023 22:12,as eropa bakal resesi tumbuh ekonomi global proyeksi lambat,0
15/02/2023 08:02,indonesia resesi ekonomi indonesia terus lihat tanda tanda baik,1
15/02/2023 08:03,amro kira ekonomi indonesia tumbuh besar persen indonesia pasti tidak resesi,1
15/02/2023 08:04,resesi ekonomi intai indonesia data perintah banding balik derajat realitas,0
15/02/2023 08:20,duit makan inap transportasi lumayan bre sekarang ekonomi eropa masalah krisis energi inflasi resesi,0
15/02/2023 08:42,harus optimis ekonomi indonesia terus maju lebih cepat mes pandemi resesi,1
15/02/2023 09:02,umkm peran penting selamat ekonomi indonesia tengah jurang resesi,1
15/02/2023 09:12,imf salut indonesia ekonomi terus baik tengah resesi,1
16/02/2023 03:42,optimisme hindar dari resesi dorong pulih ekonomi lebih cepat bangkit lihat kembang kondisi ekonomi global kini,1
16/02/2023 03:47,anggota komisi vi dpr ri nilai perhati serius perintah umkm sangat bantu stabil ekonomi nasional hadap ancam resesi tahun depan,1
16/02/2023 06:51,takut resesi akan pengaruh tumbuh pasar modal indonesia bagaimana baca arah ihsg masa saksi mentor malam,0
16/02/2023 08:09,bi ramal ekonomi global baik tapi as eropa resesi,0
16/02/2023 08:32,kebal resesi bi ekonomi ri bakal tumbuh atas,1
16/02/2023 13:04,bye resesi bi ramal ekonomi indonesia tumbuh persen,1
16/02/2023 15:27,trisno nugroho yakin ekonomi bal tahun tidak alami resesi,1
16/02/2023 17:43,momentum pulih ekonomi bal tingkat signifikan tak bayang bayang resesi bal indobali news,1
17/02/2023 02:14,indonesia kira tidak alami kontraksi lambat ekonomi bahkan resesi,1
17/02/2023 03:41,presiden ri susilo bambang yudhoyono rasa resah dgn resesi ekonomi dunia yg hambat upaya atas global warming,0
17/02/2023 04:55,lapor baru am best kira potensi ekonomi as jatuh resesi dalam ke depan makin tingkat,0
17/02/2023 06:01,reda gejolak ekonomi global resesi pasti tak jadi indonesia buat pasar properti residensial indonesia terus tingkat,1
17/02/2023 08:04,negara ekonomi besar eropa jerman tak duga alami susut ekonomi,0
17/02/2023 17:29,resesi ekonomi jadi harap hemat teman,0
18/02/2023 13:34,tanda resesi ekonomi mulai asa waspada phk besar besar,0
18/02/2023 13:58,resesi ekonomi ancam sri mulyani tahan anggar menteri rp triliun,0
18/02/2023 16:12,kalau alas yaitu makin luas krisis ekonomi akibat resesi dunia makin layu nya percaya pionir penuh harap pi coin,0
19/02/2023 02:15,tengah ancam resesi dunia tumbuh ekonomi domestik di atas persen,1
19/02/2023 13:29,bank indonesia ramal indonesia kebal resesi tahun kok yup bi prediksi tumbuh ekonomi indonesia tahun akan capai hingga yoy,1
19/02/2023 13:40,appbi harap resesi tak terlalu dampak ekonomi indonesia,1
19/02/2023 16:11,tumbuh ekonomi yg prediksi atas buat bi yakin indonesia kebal dari resesi tahun,1
19/02/2023 21:15,ancam resesi global atau stagflasi makin jauh dari indonesia hasil tumbuh ekonomi tak lepas dari dukung baur bijak ekonomi makro mikro moneter tepat sasar tepat waktu,1
20/02/2023 05:16,pakar ekonomi jelas mungkin resesi tahun resesi global ramai jadi bincang tahun banyak pakar telah prediksi jadi turun ekonomi,0
20/02/2023 08:00,indonesia milik faktor negeri cukup kuat hadap potensi lambat,1
20/02/2023 08:55,ngga turut jauh indonesia banyak aman banyak faktor resesi gitu,1
21/02/2023 00:35,bijak ekonomi global beri sinyal kuat resesi landa bagaimana nasib indonesia,0
21/02/2023 01:37,era pimpin pak jokowi tumbuh ekonomi indonesia lewat ancam resesi,1
21/02/2023 08:42,perintah tingkat investasi hadap dampak resesi ekonomi,1
21/02/2023 08:48,ancam resesi ganggu ekspor produk ikan konsumsi negeri andal,0
21/02/2023 10:34,resesi global ancam sektor ikan indonesia,0
21/02/2023 11:20,kata bakal resesi ekonomi tapi juga bilang krisis moneter,0
21/02/2023 14:51,ekonomi global bayang resesi,0
21/02/2023 20:56,usaha logistik ninja xpress optimistis bisnis logistik mulai tingkat dekat bulan puasa ramadan,1
21/02/2023 22:30,huhu kok sampai gulung tikar jual dampak resesi ekonomi kak,0
22/02/2023 01:31,inflasi indonesia tetap kendali tumbuh ekonomi nasional tetap ada jalur jauh dari kata resesi,1
22/02/2023 02:12,tengah ancam resesi dunia tumbuh ekonomi domestik atas,1
22/02/2023 02:21,gt tahun politik kali jadi lebih tantang ada potensi resesi ekonomi negara negara besar dunia mungkin imbas dalam indonesia,0
22/02/2023 03:36,cabut ppkm ekonomi ri tetap kuat tengah resesi global,1
22/02/2023 04:21,sri mulyani sebut ada khawatir negara maju kena resesi bakal dampak ri,0
22/02/2023 05:03,menkeu sri mulyani bawa kabar buruk dari negara maju lantar lambat ekonomi bahkan tuju resesi,0
22/02/2023 05:38,sri mulyani ungkap kondisi ekonomi global utama negara maju alami tantang berat,0
22/02/2023 06:28,tumbuh ekonomi global kira lebih lambat,0
22/02/2023 06:59,menkeu ingat mungkin resesi tahun masih,0
22/02/2023 07:45,amat ekonomi indonesia strategic and economic action institution ronny sasmita waspada potensi resesi global akan dampak langsung ekonomi indonesia,0
22/02/2023 09:01,sri mulyani ungkap potensi resesi tahun,0
22/02/2023 09:13,indonesia hasil kendali inflasi nasional dtengah ancam resesi ekonomi global apa yang laku,1
22/02/2023 09:55,marketing meski bayang resesi laku bisnis indonesia optimis ekonomi tingkat,1
22/02/2023 12:12,bukti kata ekonomi nasional hasil tumbuh persen masa resesi,1
19/02/2023 07:27,amerika panik anies boneka siap fe amerika cari boneka indonesia tahun ini amerika sedang alami kondisi ekonomi puruk resesi begitu tinggi,0
19/02/2023 11:16,bank indonesia ramal indonesia kebal resesi tahun kok yup bi prediksi tumbuh ekonomi indonesia tahun akan capai hingga yoy,1
19/02/2023 16:11,tumbuh ekonomi yg prediksi atas buat bi yakin indonesia kebal dari resesi tahun,1
19/02/2023 21:15,ancam resesi global atau stagflasi makin jauh dari indonesia hasil tumbuh ekonomi tak lepas dari dukung baur bijak ekonomi makro mikro moneter tepat sasar tepat waktu,1
19/02/2023 21:15,dari jumlah indikator awal februari jadi baik ekonomi dunia gejolak sejak ekonomi dunia tahun tidak buruk banyak kira orang resesi dunia hindar,1
20/02/2023 08:00,indonesia milik faktor negeri cukup kuat hadap potensi lambat,1
21/02/2023 00:35,bijak ekonomi global beri sinyal kuat resesi landa bagaimana nasib indonesia,0
21/02/2023 05:56,resesi ekonomi mungkin asa pasar malam kafe lapak jual deket rumah yg tadi rame sekarang sepi banyak yg tutup,0
21/02/2023 08:42,perintah tingkat investasi hadap dampak resesi ekonomi,1
21/02/2023 08:48,ancam resesi ganggu ekspor produk ikan konsumsi negeri andal,0
21/02/2023 10:34,resesi global ancam sektor ikan indonesia simak strategi kkp baca lengkap baca lengkap,0
21/02/2023 11:20,kata bakal resesi ekonomi tapi juga bilang krisis moneter,0
22/02/2023 01:50,inflasi indonesia tetap kendali tumbuh ekonomi nasional tetap ada jalur jauh dari kata resesi,1
22/02/2023 02:12,tengah ancam resesi dunia tumbuh ekonomi domestik atas,1
22/02/2023 03:33,indonesia jatuh resesi tapi gantung ekonomi china,0
22/02/2023 03:36,cabut ppkm ekonomi ri tetap kuat tengah resesi global,1
22/02/2023 03:54,peran laku usaha kecil mikro tengah umkm topang ekonomi indonesia masuk sumut pandemi covid hantam negeri dalam tahun akhir bukti hasil selamat ekonomi dari bagai ancam masuk resesi ekonomi,1
22/02/2023 04:21,sri mulyani sebut ada khawatir negara maju kena resesi bakal dampak ri,0
22/02/2023 05:03,menkeu sri mulyani bawa kabar buruk dari negara maju lantar lambat ekonomi bahkan tuju resesi,0
22/02/2023 05:38,sri mulyani ungkap kondisi ekonomi global utama negara maju alami tantang berat,0
22/02/2023 06:28,tumbuh ekonomi global kira lebih lambat,0
22/02/2023 06:59,menkeu ingat mungkin resesi tahun masih,0
22/02/2023 09:01,sri mulyani ungkap potensi resesi tahun,0
22/02/2023 09:13,indonesia hasil kendali inflasi nasional dtengah ancam resesi ekonomi global apa yang laku,1
22/02/2023 09:55,marketing meski bayang resesi laku bisnis indonesia optimis ekonomi tingkat klik berita sini,1
22/02/2023 12:12,bukti kata ekonomi nasional hasil tumbuh persen masa resesi,1
22/02/2023 16:33,punya hutang jadi gak bayar bunga tinggi kredit macet kpr rumah ga bayar resesi ekonomi pak,0
23/02/2023 00:58,bukan ekonomi roket bang kok lo bilang resesi,1
23/02/2023 01:42,ekonomi hijau selamat bangsa dari jurang resesi,1
23/02/2023 02:34,yang sampai belum ekonomi indonesia tumbuh kuat panjang ekonomi tumbuh dorong ekspor konsumsi rumah tangga dar awal kata resiko indonesia masuk resesi kecil probabilitas,1
23/02/2023 04:21,bye resesi amro ramal ekonomi ri tumbuh persen panjang asean macroeconomic research office amro kira ekonomi indonesia tumbuh besar persen lambat banding kira capai persen ri pasti tak resesi,1
23/02/2023 08:07,ada umkm mampu tahan resesi inflasi dunia maupun indonesia arti umkm bangkit ekonomi rakyat begitu ekonomi kota depok cukup tahan lalu laku umkm makanya mensupport betul ada,1
23/02/2023 14:53,ini yg maksud resesi thn pak jokowi udh ngasi tau taun kemarin bakal berat ekonomi negara ancam uang serasa lambat putar makanya bnyk yg bilang buat belanja konser biar uang tu muter lgi,0
24/02/2023 03:43,menteri uang sri mulyani pasti indonesia tidak kena resesi ini rujuk prediksi dana moneter internasional imf baru keluar prediksi ekonomi dunia,1
24/02/2023 04:24,sri mulyani pasti indonesia tidak kena resesi menteri uang sri mulyani pasti indonesia tidak kena resesi ini rujuk prediksi dana moneter internasional imf baru keluar prediksi ekonomi dunia,1
24/02/2023 04:49,potensi dari resesi tahun tampak bayang bitcoin crypto lain investor tampak siap itu,0
24/02/2023 04:52,menkeu sri mulyani pasti indonesia tdk kena resesi ini krn rujuk pd prediksi imf yg baru keluar prediksi ekonomi dunia dmna tiga dari ekonomi dunia mungkin kena resesi indonesia tdk masuk yg tiga,1
24/02/2023 05:55,anggar belanja negara revisi belanja negara kurang ekonomi indonesia resesi,0
24/02/2023 06:24,good news gaess indonesia pasti tidak alami resesi tahun bu sri rujuk prediksi imf keluar prediksi ekonomi dunia,1
24/02/2023 10:58,ekonomi indonesia harus waspada resesi,0
24/02/2023 11:02,jumlah negara dunia masuk jurang resesi akibat sulit gera ekonomi,0
24/02/2023 12:40,sejarah catat ekonomi indonesia selalu selamat dari badai amuk krisis hingga resesi ekonomi berkat eksistensi umkm,1
24/02/2023 14:45,gimana pak gak resesi tapi uda tuju depresiasi ekonomi terjun bebas putar ekonomi lambat banget semenjak bapak jabat wkwk,0
24/02/2023 17:01,prediksi pakde kena jadi tahun gelap sektor ekonomi bukan soal tumbuh ekonomi negatif kuartal turut turut resesi tapi nyata soal percaya masyarakat lembaga mungut uang rakyat,0
24/02/2023 23:33,bu sri mulyani pusing karna kondisi ekonomi negara yg makin bingungin padahal resesi,0
25/02/2023 06:03,sri mulyani pasti indonesia tidak kena resesi insya allah jaga terus imf baru keluar prediksi tiga dari ekonomi dunia mungkin kena resesi tidak masuk tiga insya allah jaga terus,1
25/02/2023 06:07,imf baru keluar prediksi tiga dari ekonomi dunia mungkin kena resesi tidak masuk yg tiga insya allah jaga terus ujar sri mulyani dlm video youtube menteri uang kutip ahad januari,0
25/02/2023 07:45,tentu ancam resesi ekonomi cukup buat warga indonesia resah pakar ekonomi umj dr luqman hakim se ak bagi hasil analisis,0
26/02/2023 05:45,beberapa industri hancur hibernasi ekonomi picu lockdown jaga jarak sosial masyarakat alami sulit pulih dapat hilang resesi ekonomi mulai landa dunia,0
26/02/2023 10:12,indonesia resesi ekonomi indonesia terus lihat tanda tanda baik,1
26/02/2023 11:02,harus optimis ekonomi indonesia terus maju lebih cepat mes pandemi resesi,1
26/02/2023 11:12,umkm peran penting selamat ekonomi indonesia tengah jurang resesi,1
26/02/2023 11:32,imf salut indonesia ekonomi terus baik tengah resesi,1
26/02/2023 12:45,makin kesini makin krisis resesi ekonomi nyata saat yg bisa makan aja tiap hari cukup udah alhamdulillah di atas sana yg kaya makin kaya ada yg sampe antem anak dunia dunia terlalu sibuk tutup jerit hati kecil,0
26/02/2023 14:00,resesi dunia bos situasi ekonomi sedang tidak stabil efek tahun depan milu berat kalau banyak jadwal undang padat respon bapak suka update berita,0
26/02/2023 17:41,gue percaya warga indonesia bakal lolos dari ancam resesi,1
27/02/2023 04:04,ekonomi indonesia tumbuh tengah resesi global,1
27/02/2023 05:49,siang tweeps tahun prediksi bakal jadi tahun berat sulit banyak pihak ramal jadi resesi ekonomi global,0
27/02/2023 08:15,tumbuh ekonomi indonesia tetap tinggi tengah tren tumbuh ekonomi global lambat,1
27/02/2023 10:47,ancam resesi bos ojk ekonomi indonesia baik baik,0
27/02/2023 12:38,pasu negara kurang bangun infrastruktur hambat miskin tingkat resesi ekonomi aksi demontrasi rusuh reformasi jilid butterfly efek,0
27/02/2023 17:08,ekonomi global saat tengah landa resesi alih pindah asean ketua kadin,0
27/02/2023 22:19,outlook hari peluang bearish bayang bayang resesi terus bayang ekonomi global,0
28/02/2023 00:41,presiden ri susilo bambang yudhoyono rasa resah dgn resesi ekonomi dunia yg hambat upaya atas global warming,0
28/02/2023 01:35,dunia semua jg bbm naek pajak naek malah resesi lbh parah makanya liat dl politik sm ekonomi dunia dl sana br nyinyir,0
28/02/2023 02:23,resesi ekonomi makin segera apabila usaha tengah tidak dapat subsidi bbm analisa pribadi,0
28/02/2023 03:14,ubah hutang mangkin gila sembako mahal bbm mahal penganghuran tingkat ekonomi resesi tka cina mangkin banyak msh banyak lg fakta,0
28/02/2023 03:31,ct resesi ekonomi dunia mungkin tidak jadi,1
28/02/2023 03:45,ct lihat peluang ekonomi dunia lolos dari lubang resesi,1
28/02/2023 05:34,bagai masalah sedang hadap startup startup dunia ini alami startup indonesia hadap resesi ekonomi paksa laku ramping usaha pimpin baik pimpin solutif,0
28/02/2023 06:19,resesi ekonomi asa sekali mahal harga sembilan bahan pokok harga beras daerah sudah lambung per kg dulu rp sekarang tingkat per kg rp malah lebih dari naik harga kita moga open mainnet bisa menjawabx,0
28/02/2023 08:00,dunia sdg resesi ekonomi banyak phk karyawan nyari duit susah orang miskin tambah realita dunia jangan panik yg penting bs makan hidup tidak gelandang,0
28/02/2023 08:53,chairul tanjung bicara proyeksi ekonomi indonesia jauh dari resesi,1
28/02/2023 09:36,sri mulyani ekonomi global bakal lebih baik banding prediksi resesi,1
28/02/2023 11:20,yes tuju dgn pa erick thohir klu umkm kuat ekonomi negara kuat ga mudah kena dampak resesi dunia,1
28/02/2023 14:49,menkeu sri mulyani prediksi thn ekonomi global balik arah jadi lbh baik ini jadi tdk jadi resesi ekonomi as yg akan implikasi pd ekonomi global ekonomi indonesia akan ikut kuat pd,1
28/02/2023 17:48,menkeu bu sri mulyani ungkap economic outlook ekonomi dunia balik positif tahun inih harap as tidak alami resesi ekonomi global smangkin lebih baik,1
28/02/2023 19:22,banyak orang cemas was was khawatir soal ancam resesi dunia tapi bagaimana benar perlu baca ramal ramal ekonomi the expert chatib basri ekonom sekaligus menteri uang lengkap youtube narasi newsroom buka data,0
28/02/2023 23:59,cuma soft landing ekonomi as mungkin tidak jadi resesi,1
01/03/2023 00:50,kondisi ekonomi global bayang bayang hantu resesi inflasi buat kondisi finansial masyarakat makin sulit tak kecuali generasi sandwich,0
01/03/2023 03:42,tentu diingris sdh krisis pangan aneh jokowi ngimpor beras sementara tani panen raya plus sentimen negatif luar negri akan pengaruh laju ekonomi ind,0
01/03/2023 10:21,sebut tahun uji akan resesi ekonomi global tahun,0
01/03/2023 12:39,kabar baik dari menkeu sri mulyani ekonomi global balik arah jadi lebih baik bisa jadi di negara as tidak jadi resesi ekonomi tentu tidak jadi krisis ekonomi ekonomi indonesia akan ikut kuat amp inflasi bakal turun,1
27/02/2023 04:04,ekonomi indonesia tumbuh tengah resesi global,1
27/02/2023 05:22,moga gak resesi ekonomi sekarang aja sulit,1
27/02/2023 05:39,sedih banget kalau bener jadi resesi ekonomi,0
27/02/2023 05:49,siang tweeps tahun prediksi bakal jadi tahun berat sulit banyak pihak ramal jadi resesi ekonomi global,1
27/02/2023 08:15,tumbuh ekonomi indonesia tetap tinggi besar yoy tengah tren tumbuh ekonomi global lambat,1
27/02/2023 10:47,ancam resesi bos ojk ekonomi indonesia baik baik,1
27/02/2023 12:38,pasu negara kurang bangun infrastruktur hambat miskin tingkat resesi ekonomi aksi demontrasi rusuh reformasi jilid butterfly efek,0
27/02/2023 17:08,ekonomi global saat tengah landa resesi alih pindah asean ketua kadin,0
27/02/2023 22:03,indikasi amp sinyalir bahkan banyak yg paksa jual aset nya tansh ruko toko kendara ternak kayu untuk dapat dana segar banyak kredit bank yg macet beku krn kondisi yg paksa sisi sibuk poksan paksin amp propaganda idu resesi ekonomi global,0
27/02/2023 22:19,outlook hari peluang bearish bayang bayang resesi terus bayang ekonomi global,0
28/02/2023 00:41,presiden ri susilo bambang yudhoyono rasa resah dgn resesi ekonomi dunia yg hambat upaya atas global warming,0
28/02/2023 01:35,dunia semua jg bbm naek pajak naek malah resesi lbh parah makanya liat dl politik sm ekonomi dunia dl sana br nyinyir,0
28/02/2023 02:23,resesi ekonomi makin segera apabila usaha tengah tidak dapat subsidi bbm analisa pribadi,0
28/02/2023 03:14,ubah hutang mangkin gila sembako mahal bbm mahal penganghuran tingkat ekonomi resesi tka cina mangkin banyak msh banyak lg fakta,0
28/02/2023 03:31,ct resesi ekonomi dunia mungkin tidak jadi,1
28/02/2023 05:34,bagai masalah sedang hadap startup startup dunia ini alami startup indonesia hadap resesi ekonomi paksa laku ramping usaha pimpin baik pimpin solutif,0
28/02/2023 05:59,pasca plangdemit banyak kuras bahkan sampe habis tabung bahkan cukup akhir jual aset yg milik upa tanah rumah hias ternak ruko justru yg tahan belanja adlh oligarki politik oligarki ekonomi dg dalih isu resesi ekonomi global,0
28/02/2023 06:19,resesi ekonomi asa sekali mahal harga sembilan bahan pokok harga beras daerah sudah lambung per kg dulu rp sekarang tingkat per kg rp malah lebih dari naik harga kita moga open mainnet bisa menjawabx,0
28/02/2023 09:08,breaking news kabar baik dari menkeu sri mulyani ekonomi global balik arah jadi lebih baik bisa jadi di negara as tidak jadi resesi ekonomi tentu tidak jadi krisis ekonomi ekonomi indonesia akan ikut kuat amp inflasi bakal turun,1
28/02/2023 09:35,suku bunga the fed naik sri mulyani inflasi turun resesi,1
28/02/2023 09:36,sri mulyani ekonomi global bakal lebih baik banding prediksi resesi,1
28/02/2023 10:02,menkeu bu sri mulyani ungkap economic outlook ekonomi dunia balik positif tahun inih harap as tidak alami resesi ekonomi global smangkin lebih baik,1
28/02/2023 10:27,menkeu sri mulyani prediksi thn ekonomi global balik arah jadi lbh baik ini jadi tdk jadi resesi ekonomi as yg akan implikasi pd ekonomi global ekonomi indonesia akan ikut kuat pd,1
28/02/2023 11:20,yes tuju dgn pa erick thohir klu umkm kuat ekonomi negara kuat ga mudah kena dampak resesi dunia,1
28/02/2023 13:32,proyeksi resesi ekonomi dunia tampak tidak jadi tahun ekonomi amerika serikat kira soft landing juga ekonomi eropa tetap resilien meski pernah hantam naik harga energi lengkap,1
01/03/2023 00:50,kondisi ekonomi global bayang bayang hantu resesi inflasi buat kondisi finansial masyarakat makin sulit tak kecuali generasi sandwich,0
01/03/2023 02:28,teten masduki taji umkm kuat tahan ancam resesi ekonomi,1
01/03/2023 10:21,sebut tahun uji akan resesi ekonomi global tahun,0
01/03/2023 15:47,bayang bayang resesi lambat ekonomi kini jadi ancam ada satu sektor yakin kebal tetap tumbuh positif,0
01/03/2023 15:59,jpmorgan indonesia prediksi ekonomi indonesia cerah tahun walaupun hadap ancam resesi global,1
01/03/2023 18:06,negara hampir resesi ekonomi sedang resesi nyata jabat elite sedang nikmat happy birthday para keluarga atas bawah,0
01/03/2023 21:08,waspada resesi jokowi ingat dunia sedang genting,0
02/03/2023 03:25,sedang juang jaga tahan pangan siap hadap ancam resesi ekonomi ini kan perlu kerja kerja nyata,1
02/03/2023 04:11,jp morgan prediksi ekonomi indonesia akan tumbuh positif tengah bagai sentimen global ada,1
02/03/2023 07:15,ramal positif prospek ekonomi indonesia datang dari usaha jasa uang global head of indonesia equities research jp morgan henry wibowo kata mungkin indonesia alami resesi ekonomi sangat kecil,1
02/03/2023 07:24,as eropa jatuh banyak sanksi rusia ekonomi morat marit hantu resesi hiper inflasi rusia makin jaya bahkan pertama kali kuat ekonomi masuk besar dunia,0
02/03/2023 09:37,beban utang perintah tambah akibat ikn krisis resesi ekonomi anjloq efek ikn rakyat susah tambah susah duit pajak apbn utk sejahtera alih biaya proyek mercu suar padat modal ikn krisis sosial amp aman srimulyani menteri pertama rakyat gantung,0
02/03/2023 10:54,resesi jauh rei pede pasar properti tumbuh persen,1
02/03/2023 12:51,sri mulyani as batal resesi dunia selamat menteri uang sri mulyani economic outlook ungkap ekonomi dunia balik positif tahun harap as tidak alami resesi ekonomi global lebih baik,1
02/03/2023 13:08,asu fa mau tidak mau resesi ekonomi balik ada sekarang tidak cukup naik suku bunga is real,0
02/03/2023 15:17,kalau mah tanda tanda resesi ekonomi kaya bahaya sih mata uang indonesia makin lemah kalau aja kayak lewat sekarang mah jatah makan hari sisa kok alhamdulillah jangan sampe harga uang jatuh,0
02/03/2023 15:36,iyaa tapi tuh riskan banget kalau gagal bisa malah jadi boomerang terus kita yg bukan jabat tuh uang darimana soal resesi ekonomi tuh tanda jual beli yg turun biasa bisnis elektronik tuh laku cepet sekarang orang orang lebih mikir,0
02/03/2023 16:06,cabut ppkm buat minta domestik tingkat,1
03/03/2023 02:00,memang sih tahun an ekonomi indonesia periode tumbuh tinggi,1
03/03/2023 06:11,jp morgan indonesia yakin ekonomi indonesia tahun milik mungkin sangat kecil jatuh jurang resesi indomie yatai david nobita formula,1
03/03/2023 06:11,tumbuh ekonomi indonesia positif usaha jasa uang global jp morgan yakin indonesia makin jauh dari jurang resesi rubicon partai prima formula shizuka nobita,1
03/03/2023 07:09,terlalu saat rakyat sdg ancam krisis pangan amp resesi ekonomi yg di sana bangga dgn gaya hidup mewah,0
03/03/2023 19:12,seperti ekonomi global bakal masuk resesi berapa amp berapa lama tdk tahu saat badai lalu habis gelap terbit terang begitu sejarah krisis ekonomi sejak depresi dahsyat th an syarat dunia amp semua negara hrs ikhtiar sby,0
03/03/2023 19:12,berita buruk ini dunia pertama resesi ekonomi global seperti bakal jadi simak nyata imf amp bank dunia dua perang ukraina makin bahaya aman internasional ikut kembang kini ukraina sby,0
04/03/2023 01:55,ketua umum partai bangkit bangsa pkb abdul muhaimin iskandar optimistis masyarakat indonesia mampu hadap ancam ekonomi resesi global,1
04/03/2023 07:37,sektor utama ekonomi indonesia tumbuh kuat manufaktur dagang transportasi infokom,1
04/03/2023 10:24,papar negara ekonomi ri jauh dari risiko resesi,1
04/03/2023 11:11,alhamdulillah indonesia bs lolos dr resesi ekonomi semua berkat pimpin beliau trs yg lu blg plonga plongo jg sdh walkot gubernur presiden kalo bokap lu jd apa nying gw yakin bapak lu malah yg plonga plongo bikin anak bego kyk elo,1
05/03/2023 02:41,sekarang masalah seluruh dunia mulai landa resesi ekonomi harap tahan pi network,0
05/03/2023 08:40,moga isu resesi ekonomi digembar gembor libas sama indonesia ekonomi surplus aamiin,1
05/03/2023 12:01,ekonomi kota madiun tumbuh tengah ancam resesi global,1
05/03/2023 14:00,nikmat mana yg klean ingkar hidup indonesia sangat kecil mungkin indonesia alami resesi ekonomi terima kasih pak serta jajar yg bawa indonesia lepas dr krisis,1
05/03/2023 14:29,indonesia aman dari resesi tapi ancam stagflasi apa sih stagflasi yuk sobat ekis simak informasi ekonomi indonesia kini,1
06/03/2023 02:00,ekonomi terus tumbuh resesi jangan jadi,1
06/03/2023 02:42,ekonomi hijau selamat bangsa dari jurang resesi,1
06/03/2023 05:46,sebab ekonomi indonesia tetap kuat meski badai resesi makin besar,1
06/03/2023 06:22,meski ia ridwan kamil tak tampik kondisi ekonomi global saat landa resesi dampak putus hubung kerja phk akibat turun pesan barang,0
06/03/2023 08:28,bakal resesi akan banyak usaha yg tidak mampu minjam uang ekspansi usaha bakal banyak yg bangkrut tidak bayar hutang bunga ekonomi as eropa baik darimana sri mulyani tidak erti sikon geopolitik dunia,0
